countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,LatePayment
897,9460-VAZGD,8/10/2013,8862522772,5/31/2012,6/30/2012,26.91,No,6/21/2012,Paper,21,0,0
391,2423-QOKIO,5/11/2013,8864060748,8/13/2013,9/12/2013,61.06,No,8/30/2013,Electronic,17,0,0
406,3448-OWJOT,9/15/2012,8867732285,10/26/2012,11/25/2012,96.51,Yes,11/26/2012,Electronic,31,1,1
818,3271-HYHDN,4/28/2013,8871842653,3/5/2012,4/4/2012,57.07,No,3/14/2012,Paper,9,0,0
406,7245-CKNCN,6/4/2012,8873482075,5/21/2012,6/20/2012,93.86,No,6/13/2012,Paper,23,0,0
770,0465-DTULQ,3/4/2013,8875015994,11/16/2012,12/16/2012,76.21,No,12/20/2012,Paper,34,4,1
897,9250-VHLWY,6/3/2013,8891547275,2/18/2013,3/20/2013,58.53,No,3/18/2013,Paper,28,0,0
770,9149-MATVB,4/30/2013,8892880121,6/22/2012,7/22/2012,48.35,No,7/18/2012,Paper,26,0,0
391,0379-NEVHP,4/6/2013,8893171508,5/29/2013,6/28/2013,68.49,No,6/6/2013,Electronic,8,0,0
897,8942-ERSWK,1/11/2013,8893780423,10/19/2013,11/18/2013,20.22,No,10/27/2013,Electronic,8,0,0
770,7856-ODQFO,8/5/2012,8898728543,4/7/2013,5/7/2013,84.15,Yes,5/7/2013,Electronic,30,0,0
770,7260-ZHAKS,6/17/2012,8900955747,9/6/2012,10/6/2012,44.99,No,9/26/2012,Electronic,20,0,0
818,7946-HJDUR,2/21/2012,8908680989,3/31/2013,4/30/2013,48.07,No,4/26/2013,Electronic,26,0,0
391,7209-MDWKR,10/9/2013,8911239770,4/24/2013,5/24/2013,69.34,No,5/28/2013,Paper,34,4,1
406,2621-XCLEH,9/24/2012,8912612689,7/28/2013,8/27/2013,92.17,Yes,9/12/2013,Electronic,46,16,1
391,3569-VJWXS,4/9/2013,8921244707,1/26/2013,2/25/2013,58.42,No,2/19/2013,Paper,24,0,0
391,2423-QOKIO,5/11/2013,8922128667,3/5/2013,4/4/2013,73.49,No,4/1/2013,Paper,27,0,0
770,0465-DTULQ,3/4/2013,8925106994,1/18/2013,2/17/2013,64.48,No,2/23/2013,Paper,36,6,1
770,9323-NDIOV,7/9/2012,8926617482,11/25/2012,12/25/2012,52.01,Yes,1/19/2013,Electronic,55,25,1
770,2447-JCFGW,7/31/2012,8927871048,3/19/2013,4/18/2013,66.6,No,4/11/2013,Electronic,23,0,0
770,5592-UQXSS,12/31/2012,8935367432,4/9/2012,5/9/2012,63.16,Yes,5/26/2012,Paper,47,17,1
391,2423-QOKIO,5/11/2013,8938303761,6/2/2012,7/2/2012,73.95,No,6/28/2012,Paper,26,0,0
391,7841-HROAQ,9/15/2013,8942200261,7/21/2012,8/20/2012,64.33,No,8/7/2012,Paper,17,0,0
770,7260-ZHAKS,6/17/2012,8945106531,7/14/2012,8/13/2012,67.49,No,7/29/2012,Electronic,15,0,0
897,3271-YDPUJ,4/2/2013,8945288109,7/7/2012,8/6/2012,31.81,No,7/19/2012,Paper,12,0,0
391,7209-MDWKR,10/9/2013,8951862221,10/26/2012,11/25/2012,74.92,No,11/25/2012,Paper,30,0,0
406,9725-EZTEJ,3/17/2012,8953168938,3/2/2013,4/1/2013,77.52,Yes,3/28/2013,Electronic,26,0,0
406,1447-YZKCL,8/10/2012,8965430329,6/16/2012,7/16/2012,61.6,No,7/22/2012,Paper,36,6,1
818,5924-UOPGH,6/6/2013,8969881000,9/19/2012,10/19/2012,91.64,No,10/10/2012,Paper,21,0,0
391,9174-IYKOC,11/27/2012,8973326459,7/31/2012,8/30/2012,53.08,No,9/10/2012,Paper,41,11,1
770,0706-NRGUP,4/9/2013,8978691415,10/3/2013,11/2/2013,44.36,No,10/28/2013,Electronic,25,0,0
770,6077-FDQRK,9/11/2012,8983088903,4/17/2012,5/17/2012,46.17,No,5/14/2012,Paper,27,0,0
770,7260-ZHAKS,6/17/2012,8984387474,6/27/2012,7/27/2012,56.4,No,7/21/2012,Electronic,24,0,0
770,9323-NDIOV,7/9/2012,8996690503,9/18/2012,10/18/2012,61.32,Yes,10/25/2012,Electronic,37,7,1
406,9725-EZTEJ,3/17/2012,9002067860,3/20/2012,4/19/2012,82.09,Yes,4/26/2012,Electronic,37,7,1
770,0465-DTULQ,3/4/2013,9010084863,11/13/2013,12/13/2013,58.22,No,12/12/2013,Electronic,29,0,0
391,9212-BTDMX,4/22/2012,9010843366,1/16/2012,2/15/2012,49.25,No,2/8/2012,Paper,23,0,0
770,0465-DTULQ,3/4/2013,9012691752,7/20/2013,8/19/2013,38.55,No,8/15/2013,Electronic,26,0,0
391,2125-HJDLA,5/22/2012,9012800022,7/22/2013,8/21/2013,33.42,Yes,8/29/2013,Electronic,38,8,1
897,9250-VHLWY,6/3/2013,9013501866,7/23/2012,8/22/2012,58.82,No,8/13/2012,Paper,21,0,0
391,5529-TBPGK,8/9/2013,9016415003,10/10/2013,11/9/2013,41.92,No,11/3/2013,Electronic,24,0,0
391,3598-DNURW,8/29/2012,9018028314,6/5/2013,7/5/2013,57.33,No,6/20/2013,Electronic,15,0,0
406,4632-QZOKX,3/19/2013,9027126182,5/29/2013,6/28/2013,46.25,Yes,7/1/2013,Electronic,33,3,1
406,5284-DJOZO,9/11/2012,9027165795,7/30/2013,8/29/2013,68.15,No,8/6/2013,Electronic,7,0,0
406,5164-VMYWJ,11/27/2013,9028881795,1/3/2013,2/2/2013,67.66,No,2/1/2013,Paper,29,0,0
391,8820-BLYDZ,3/19/2013,9037173247,9/30/2013,10/30/2013,66.82,No,10/1/2013,Electronic,1,0,0
818,8887-NCUZC,1/22/2013,9037530272,5/13/2013,6/12/2013,31.84,No,6/5/2013,Electronic,23,0,0
391,9841-XLGBV,1/3/2013,9039192109,6/11/2012,7/11/2012,27.18,No,7/11/2012,Paper,30,0,0
406,6048-QPZCF,7/13/2012,9042158941,8/30/2012,9/29/2012,75.59,No,9/6/2012,Electronic,7,0,0
391,5529-TBPGK,8/9/2013,9046073849,4/7/2012,5/7/2012,84.31,No,5/16/2012,Paper,39,9,1
391,6632-CGYHU,1/8/2013,9052269765,10/18/2012,11/17/2012,98.61,No,11/7/2012,Paper,20,0,0
770,2447-JCFGW,7/31/2012,9054937897,4/13/2012,5/13/2012,61.49,No,5/9/2012,Paper,26,0,0
391,8156-PCYBM,3/3/2012,9057872088,2/6/2013,3/8/2013,80.93,No,3/4/2013,Electronic,26,0,0
770,0625-TNJFG,8/15/2013,9061983609,6/2/2013,7/2/2013,67.86,No,6/28/2013,Paper,26,0,0
897,1408-OQZUE,9/14/2012,9065240153,4/20/2012,5/20/2012,54.94,No,5/17/2012,Paper,27,0,0
897,7654-DOLHO,4/4/2012,9069342751,8/28/2012,9/27/2012,69.55,No,9/23/2012,Electronic,26,0,0
406,4651-PMEXQ,7/4/2012,9071684141,1/29/2013,2/28/2013,102.01,Yes,3/10/2013,Electronic,40,10,1
391,6632-CGYHU,1/8/2013,9073174131,2/9/2013,3/11/2013,92.97,No,2/19/2013,Electronic,10,0,0
770,6077-FDQRK,9/11/2012,9077886672,9/6/2012,10/6/2012,30.23,No,9/22/2012,Paper,16,0,0
897,3676-CQAIF,7/29/2013,9080028887,3/2/2012,4/1/2012,45.97,No,4/9/2012,Paper,38,8,1
897,6177-VTITE,10/26/2012,9081761696,7/19/2013,8/18/2013,65.01,No,8/3/2013,Electronic,15,0,0
406,6833-ETVHD,4/30/2012,9083415808,9/25/2013,10/25/2013,56.38,No,10/20/2013,Electronic,25,0,0
406,9117-LYRCE,7/5/2013,9086013190,1/15/2013,2/14/2013,60.11,No,2/27/2013,Paper,43,13,1
391,2423-QOKIO,5/11/2013,9089611762,6/12/2013,7/12/2013,91.72,No,7/2/2013,Electronic,20,0,0
391,0379-NEVHP,4/6/2013,9091156209,12/3/2012,1/2/2013,52.47,No,12/19/2012,Paper,16,0,0
897,9883-SDWFS,7/8/2013,9092385558,10/9/2012,11/8/2012,18.77,No,11/9/2012,Paper,31,1,1
391,6708-DPYTF,8/2/2012,9094577240,7/11/2012,8/10/2012,73.6,No,8/24/2012,Paper,44,14,1
406,8976-AMJEO,3/3/2012,9095475537,6/15/2013,7/15/2013,93.56,No,7/8/2013,Electronic,23,0,0
391,6160-HCSFI,1/10/2013,9097859581,1/24/2013,2/23/2013,44.64,No,2/11/2013,Electronic,18,0,0
770,9149-MATVB,4/30/2013,9099988532,11/28/2012,12/28/2012,24.32,No,12/25/2012,Paper,27,0,0
391,7329-TWKLF,11/20/2013,9108099905,5/2/2012,6/1/2012,73.3,No,5/19/2012,Paper,17,0,0
770,7856-ODQFO,8/5/2012,9111152226,9/25/2012,10/25/2012,44.24,No,10/19/2012,Electronic,24,0,0
406,9725-EZTEJ,3/17/2012,9119375519,6/23/2012,7/23/2012,94.51,Yes,8/6/2012,Electronic,44,14,1
391,8156-PCYBM,3/3/2012,9121577010,9/28/2013,10/28/2013,76.25,No,10/24/2013,Electronic,26,0,0
818,6627-ELFBK,11/26/2012,9124590748,5/31/2013,6/30/2013,66.51,No,6/16/2013,Electronic,16,0,0
391,9841-XLGBV,1/3/2013,9146955602,5/17/2012,6/16/2012,38.84,No,6/14/2012,Paper,28,0,0
406,2621-XCLEH,9/24/2012,9153643214,7/16/2013,8/15/2013,78.08,Yes,9/2/2013,Electronic,48,18,1
406,4640-FGEJI,4/4/2013,9163369386,6/4/2012,7/4/2012,43.75,No,6/25/2012,Paper,21,0,0
391,2125-HJDLA,5/22/2012,9166038468,8/3/2013,9/2/2013,69.73,No,9/3/2013,Electronic,31,1,1
770,2687-XWAMA,4/3/2013,9169343910,2/15/2013,3/17/2013,52.29,No,3/4/2013,Paper,17,0,0
391,6708-DPYTF,8/2/2012,9171870990,3/19/2013,4/18/2013,87.99,No,4/28/2013,Electronic,40,10,1
770,7050-KQLDO,9/29/2012,9176928131,5/22/2013,6/21/2013,77.86,No,6/7/2013,Electronic,16,0,0
897,1408-OQZUE,9/14/2012,9180666472,2/13/2012,3/14/2012,68.28,No,3/19/2012,Paper,35,5,1
391,6632-CGYHU,1/8/2013,9183796742,3/13/2012,4/12/2012,81.85,No,3/26/2012,Paper,13,0,0
406,9117-LYRCE,7/5/2013,9184635048,10/13/2013,11/12/2013,68.25,No,11/16/2013,Electronic,34,4,1
897,9883-SDWFS,7/8/2013,9186926292,2/26/2013,3/28/2013,26.37,No,3/31/2013,Paper,33,3,1
818,5875-VZQCZ,7/15/2013,9188803308,7/22/2013,8/21/2013,67.57,No,8/7/2013,Electronic,16,0,0
897,8690-EEBEO,12/5/2012,9188939939,10/30/2013,11/29/2013,57.16,No,12/5/2013,Electronic,36,6,1
391,5920-DPXLN,11/11/2012,9189385048,10/17/2013,11/16/2013,65.37,No,11/1/2013,Electronic,15,0,0
406,4640-FGEJI,4/4/2013,9191319419,12/25/2012,1/24/2013,58.59,No,1/23/2013,Paper,29,0,0
897,1408-OQZUE,9/14/2012,9192101573,7/6/2013,8/5/2013,13.09,No,8/2/2013,Electronic,27,0,0
818,7946-HJDUR,2/21/2012,9193816294,8/22/2013,9/21/2013,58.85,No,9/19/2013,Electronic,28,0,0
406,9117-LYRCE,7/5/2013,9199249934,8/21/2012,9/20/2012,42.62,Yes,10/14/2012,Paper,54,24,1
818,8364-UWVLM,11/10/2012,9200291512,5/11/2012,6/10/2012,54.92,Yes,7/4/2012,Paper,54,24,1
818,8887-NCUZC,1/22/2013,9200902255,7/12/2013,8/11/2013,26.25,Yes,8/16/2013,Electronic,35,5,1
770,2687-XWAMA,4/3/2013,9201510343,4/20/2012,5/20/2012,52.06,No,5/4/2012,Paper,14,0,0
770,3993-QUNVJ,12/31/2012,9202536124,6/21/2013,7/21/2013,81.06,No,6/30/2013,Electronic,9,0,0
897,6296-UKEUZ,11/26/2012,9215762028,2/27/2013,3/29/2013,35.1,No,3/4/2013,Electronic,5,0,0
897,6177-VTITE,10/26/2012,9215826735,11/11/2012,12/11/2012,54.3,No,12/1/2012,Electronic,20,0,0
406,5284-DJOZO,9/11/2012,9219327120,7/25/2013,8/24/2013,60.3,Yes,8/11/2013,Electronic,17,0,0
818,5875-VZQCZ,7/15/2013,9227624437,8/14/2012,9/13/2012,89.27,No,9/10/2012,Paper,27,0,0
818,6004-KITZM,9/1/2013,9232223339,12/14/2012,1/13/2013,58.56,No,1/7/2013,Paper,24,0,0
391,8156-PCYBM,3/3/2012,9236280634,1/17/2012,2/16/2012,67.15,No,2/29/2012,Paper,43,13,1
391,5529-TBPGK,8/9/2013,9236420705,9/11/2012,10/11/2012,28.09,No,10/18/2012,Paper,37,7,1
406,5573-KSOIA,9/30/2013,9238366168,11/14/2013,12/14/2013,104.58,No,12/11/2013,Electronic,27,0,0
770,7856-ODQFO,8/5/2012,9239905667,2/17/2013,3/19/2013,43.41,Yes,3/22/2013,Electronic,33,3,1
818,8364-UWVLM,11/10/2012,9242384432,10/10/2012,11/9/2012,105.85,No,10/31/2012,Paper,21,0,0
406,6048-QPZCF,7/13/2012,9242625204,8/28/2012,9/27/2012,95.29,Yes,9/15/2012,Electronic,18,0,0
406,5573-KSOIA,9/30/2013,9247964767,1/26/2012,2/25/2012,98.51,Yes,3/15/2012,Paper,49,19,1
818,6004-KITZM,9/1/2013,9250019415,6/5/2012,7/5/2012,74.9,No,6/18/2012,Paper,13,0,0
406,5164-VMYWJ,11/27/2013,9250499188,7/29/2013,8/28/2013,75.37,No,8/23/2013,Paper,25,0,0
897,9460-VAZGD,8/10/2013,9254517013,3/3/2012,4/2/2012,29.39,No,3/21/2012,Paper,18,0,0
770,2687-XWAMA,4/3/2013,9257925380,10/11/2013,11/10/2013,62.06,No,10/18/2013,Electronic,7,0,0
391,0709-LZRJV,6/20/2013,9258277700,7/2/2013,8/1/2013,44.71,No,7/24/2013,Electronic,22,0,0
406,6833-ETVHD,4/30/2012,9262446048,9/2/2012,10/2/2012,66.68,No,9/12/2012,Electronic,10,0,0
770,6077-FDQRK,9/11/2012,9264242334,6/14/2013,7/14/2013,48.18,No,6/30/2013,Electronic,16,0,0
406,7245-CKNCN,6/4/2012,9265800851,5/2/2013,6/1/2013,74.36,No,5/13/2013,Electronic,11,0,0
818,7695-NKUXM,11/21/2012,9268191212,10/7/2012,11/6/2012,47.52,No,10/21/2012,Paper,14,0,0
406,9117-LYRCE,7/5/2013,9275623026,7/27/2012,8/26/2012,69.95,Yes,10/2/2012,Paper,67,37,1
391,1080-NDGAE,9/28/2012,9288370923,7/4/2012,8/3/2012,77.47,Yes,8/5/2012,Paper,32,2,1
406,7245-CKNCN,6/4/2012,9294398501,6/6/2012,7/6/2012,49.72,No,6/19/2012,Electronic,13,0,0
391,2676-DZINU,10/19/2012,9298034378,5/13/2013,6/12/2013,68.69,No,5/22/2013,Electronic,9,0,0
391,9014-WENVB,8/3/2013,9312710244,9/25/2012,10/25/2012,59.56,No,10/17/2012,Paper,22,0,0
818,2824-HJQPP,9/4/2013,9313451295,3/4/2012,4/3/2012,48.11,No,3/25/2012,Paper,21,0,0
818,3568-JJMFW,1/9/2012,9314335308,9/17/2012,10/17/2012,67.58,Yes,10/4/2012,Electronic,17,0,0
897,8942-ERSWK,1/11/2013,9314800674,8/11/2013,9/10/2013,37.13,Yes,9/11/2013,Electronic,31,1,1
897,6296-UKEUZ,11/26/2012,9315531233,7/22/2012,8/21/2012,29.77,No,7/25/2012,Paper,3,0,0
897,9250-VHLWY,6/3/2013,9324391627,10/22/2012,11/21/2012,47.41,Yes,11/27/2012,Paper,36,6,1
391,7841-HROAQ,9/15/2013,9327462141,10/16/2013,11/15/2013,90.61,No,11/6/2013,Electronic,21,0,0
818,2824-HJQPP,9/4/2013,9327668635,4/5/2012,5/5/2012,44.99,No,4/29/2012,Paper,24,0,0
818,7695-NKUXM,11/21/2012,9338042562,5/7/2012,6/6/2012,45.76,Yes,5/26/2012,Paper,19,0,0
770,7228-LEPPM,4/30/2012,9339508583,9/1/2012,10/1/2012,69.9,No,10/6/2012,Electronic,35,5,1
818,2824-HJQPP,9/4/2013,9340071189,3/6/2012,4/5/2012,58.14,No,3/23/2012,Paper,17,0,0
897,3676-CQAIF,7/29/2013,9343302864,11/15/2012,12/15/2012,50.33,No,12/23/2012,Paper,38,8,1
391,5920-DPXLN,11/11/2012,9344726527,5/28/2013,6/27/2013,68.39,No,6/10/2013,Electronic,13,0,0
391,3569-VJWXS,4/9/2013,9346541006,2/25/2012,3/26/2012,55.09,No,3/22/2012,Paper,26,0,0
897,0688-XNJRO,6/24/2012,9359250752,9/6/2013,10/6/2013,25.07,No,10/4/2013,Electronic,28,0,0
897,6391-GBFQJ,11/25/2013,9366628825,12/2/2013,1/1/2014,18.05,No,12/13/2013,Electronic,11,0,0
391,6160-HCSFI,1/10/2013,9367388295,4/24/2013,5/24/2013,43.95,No,5/20/2013,Electronic,26,0,0
770,2026-XLBER,11/12/2012,9368067229,10/27/2013,11/26/2013,45.17,No,11/7/2013,Electronic,11,0,0
818,7946-HJDUR,2/21/2012,9373791288,3/31/2012,4/30/2012,60.57,No,4/21/2012,Electronic,21,0,0
897,8690-EEBEO,12/5/2012,9375684651,11/6/2012,12/6/2012,50.27,No,12/11/2012,Paper,35,5,1
897,6391-GBFQJ,11/25/2013,9380641705,10/18/2013,11/17/2013,8.61,No,10/31/2013,Paper,13,0,0
818,1604-LIFKX,3/16/2013,9385395392,3/8/2012,4/7/2012,54.41,No,5/1/2012,Paper,54,24,1
391,1080-NDGAE,9/28/2012,9390786866,2/24/2013,3/26/2013,74.62,Yes,4/6/2013,Electronic,41,11,1
391,2676-DZINU,10/19/2012,9393038918,9/21/2013,10/21/2013,73.86,No,10/8/2013,Electronic,17,0,0
391,7209-MDWKR,10/9/2013,9394972219,4/22/2012,5/22/2012,72.62,No,5/28/2012,Paper,36,6,1
406,3448-OWJOT,9/15/2012,9398281591,2/23/2013,3/25/2013,59.31,Yes,3/28/2013,Electronic,33,3,1
406,4092-ZAVRG,5/19/2012,9401804366,2/11/2012,3/12/2012,43.62,No,2/18/2012,Paper,7,0,0
818,3568-JJMFW,1/9/2012,9414806653,7/18/2012,8/17/2012,84.79,Yes,8/14/2012,Electronic,27,0,0
391,9174-IYKOC,11/27/2012,9418503093,6/2/2013,7/2/2013,60.65,No,6/27/2013,Electronic,25,0,0
818,6627-ELFBK,11/26/2012,9448816022,2/16/2013,3/18/2013,82.93,No,3/4/2013,Electronic,16,0,0
406,5164-VMYWJ,11/27/2013,9455464141,5/5/2013,6/4/2013,60.77,No,6/4/2013,Paper,30,0,0
406,2621-XCLEH,9/24/2012,9465847338,6/18/2013,7/18/2013,37.49,No,7/17/2013,Electronic,29,0,0
406,5164-VMYWJ,11/27/2013,9468928435,11/15/2012,12/15/2012,62.62,No,12/4/2012,Paper,19,0,0
406,8389-TCXFQ,8/24/2012,9469584989,10/9/2013,11/8/2013,59.21,No,11/4/2013,Electronic,26,0,0
391,0187-ERLSR,7/31/2013,9471530987,5/15/2012,6/14/2012,77.19,No,5/28/2012,Paper,13,0,0
406,9322-YCTQO,4/6/2012,9482778673,1/29/2012,2/28/2012,96.02,No,3/18/2012,Paper,49,19,1
770,6831-FIODB,5/8/2013,9485505932,8/8/2013,9/7/2013,40.18,Yes,9/22/2013,Electronic,45,15,1
818,3568-JJMFW,1/9/2012,9493022226,9/10/2013,10/10/2013,83.68,Yes,10/4/2013,Electronic,24,0,0
770,6077-FDQRK,9/11/2012,9506308848,3/24/2013,4/23/2013,33.37,No,4/8/2013,Electronic,15,0,0
406,8389-TCXFQ,8/24/2012,9506972426,7/17/2013,8/16/2013,76.26,Yes,8/13/2013,Electronic,27,0,0
406,6833-ETVHD,4/30/2012,9506990444,5/1/2013,5/31/2013,65.29,No,5/16/2013,Electronic,15,0,0
818,9181-HEKGV,10/16/2013,9520565243,7/12/2013,8/11/2013,52.48,No,8/20/2013,Paper,39,9,1
770,7856-ODQFO,8/5/2012,9532348315,2/13/2012,3/14/2012,40.16,No,3/4/2012,Paper,20,0,0
406,9771-QTLGZ,12/10/2012,9534543247,6/14/2013,7/14/2013,55.47,Yes,6/24/2013,Electronic,10,0,0
391,7209-MDWKR,10/9/2013,9537610455,10/15/2012,11/14/2012,55.85,No,11/18/2012,Paper,34,4,1
391,8156-PCYBM,3/3/2012,9538369066,9/24/2012,10/24/2012,85.49,No,10/20/2012,Electronic,26,0,0
406,4632-QZOKX,3/19/2013,9540987941,9/19/2013,10/19/2013,33.9,Yes,11/8/2013,Electronic,50,20,1
818,1604-LIFKX,3/16/2013,9543491185,2/8/2013,3/10/2013,85.76,No,3/19/2013,Paper,39,9,1
818,5875-VZQCZ,7/15/2013,9544605433,11/11/2012,12/11/2012,57.87,No,12/4/2012,Paper,23,0,0
406,3448-OWJOT,9/15/2012,9544630517,9/22/2013,10/22/2013,86.38,Yes,11/11/2013,Electronic,50,20,1
770,7050-KQLDO,9/29/2012,9545237302,5/14/2013,6/13/2013,59.83,No,6/3/2013,Electronic,20,0,0
770,0706-NRGUP,4/9/2013,9546060439,9/4/2013,10/4/2013,10.03,No,10/4/2013,Electronic,30,0,0
770,4460-ZXNDN,6/27/2013,9551992852,5/23/2012,6/22/2012,74.28,Yes,7/18/2012,Paper,56,26,1
897,9460-VAZGD,8/10/2013,9555357249,10/8/2012,11/7/2012,35.8,No,10/29/2012,Paper,21,0,0
770,7260-ZHAKS,6/17/2012,9565133328,3/19/2013,4/18/2013,81.1,No,4/11/2013,Electronic,23,0,0
818,3271-HYHDN,4/28/2013,9566049241,8/25/2012,9/24/2012,36.09,No,8/31/2012,Paper,6,0,0
897,7372-CESLR,1/11/2013,9566496102,6/4/2013,7/4/2013,44.54,No,6/27/2013,Electronic,23,0,0
897,9250-VHLWY,6/3/2013,9566884305,7/22/2013,8/21/2013,51.21,No,8/10/2013,Electronic,19,0,0
406,4640-FGEJI,4/4/2013,9574377731,9/25/2012,10/25/2012,93.51,No,10/24/2012,Paper,29,0,0
406,0783-PEPYR,11/27/2013,9582586663,4/22/2013,5/22/2013,33.11,Yes,6/12/2013,Paper,51,21,1
406,5284-DJOZO,9/11/2012,9583697144,2/23/2012,3/24/2012,67.59,No,2/29/2012,Paper,6,0,0
897,6177-VTITE,10/26/2012,9584726059,6/23/2012,7/23/2012,40.13,No,7/14/2012,Paper,21,0,0
818,6004-KITZM,9/1/2013,9588957496,9/8/2013,10/8/2013,69.86,No,9/12/2013,Electronic,4,0,0
391,8820-BLYDZ,3/19/2013,9590153054,9/21/2013,10/21/2013,78.8,No,9/26/2013,Electronic,5,0,0
818,7946-HJDUR,2/21/2012,9598751206,5/8/2013,6/7/2013,41.83,No,6/5/2013,Electronic,28,0,0
818,8364-UWVLM,11/10/2012,9611156539,1/6/2012,2/5/2012,70.34,No,2/6/2012,Paper,31,1,1
818,8102-ABPKQ,8/29/2013,9614769756,8/14/2013,9/13/2013,60.73,Yes,9/20/2013,Paper,37,7,1
391,5196-TWQXF,6/20/2012,9618979999,9/30/2013,10/30/2013,54.25,No,10/21/2013,Electronic,21,0,0
391,1080-NDGAE,9/28/2012,9632048192,7/9/2012,8/8/2012,128.28,Yes,8/23/2012,Paper,45,15,1
406,6833-ETVHD,4/30/2012,9633035865,11/1/2012,12/1/2012,78.81,No,11/25/2012,Electronic,24,0,0
391,6632-CGYHU,1/8/2013,9641285578,5/23/2012,6/22/2012,91.98,No,6/5/2012,Paper,13,0,0
897,8690-EEBEO,12/5/2012,9647514843,5/25/2012,6/24/2012,71.04,No,7/15/2012,Paper,51,21,1
406,1447-YZKCL,8/10/2012,9647532335,12/8/2012,1/7/2013,105.9,No,1/7/2013,Electronic,30,0,0
818,5613-UHVMG,5/31/2012,9652079777,4/17/2012,5/17/2012,54.93,Yes,6/14/2012,Paper,58,28,1
391,2423-QOKIO,5/11/2013,9654364049,9/1/2012,10/1/2012,55.58,No,9/26/2012,Paper,25,0,0
818,8887-NCUZC,1/22/2013,9661947571,10/21/2013,11/20/2013,44.09,No,11/21/2013,Electronic,31,1,1
818,6627-ELFBK,11/26/2012,9671446662,7/6/2013,8/5/2013,72.45,Yes,8/3/2013,Electronic,28,0,0
391,6708-DPYTF,8/2/2012,9671863604,2/24/2013,3/26/2013,64.64,No,4/6/2013,Electronic,41,11,1
406,6833-ETVHD,4/30/2012,9676303588,1/23/2012,2/22/2012,78.33,No,2/26/2012,Paper,34,4,1
818,6004-KITZM,9/1/2013,9677444633,5/26/2012,6/25/2012,44.96,No,6/14/2012,Paper,19,0,0
391,0709-LZRJV,6/20/2013,9685029181,8/9/2013,9/8/2013,66.55,No,9/11/2013,Electronic,33,3,1
897,3271-YDPUJ,4/2/2013,9685874517,6/21/2013,7/21/2013,52.51,No,7/9/2013,Electronic,18,0,0
391,9174-IYKOC,11/27/2012,9687805368,2/24/2012,3/25/2012,52.04,No,3/20/2012,Paper,25,0,0
818,5924-UOPGH,6/6/2013,9699349431,5/24/2012,6/23/2012,71.08,No,6/18/2012,Paper,25,0,0
406,9725-EZTEJ,3/17/2012,9704617693,10/27/2012,11/26/2012,72.34,Yes,12/3/2012,Electronic,37,7,1
818,1604-LIFKX,3/16/2013,9711993534,6/29/2012,7/29/2012,42.62,No,8/18/2012,Paper,50,20,1
897,6177-VTITE,10/26/2012,9712383291,11/3/2012,12/3/2012,22.26,No,11/15/2012,Electronic,12,0,0
770,2687-XWAMA,4/3/2013,9727346662,9/18/2013,10/18/2013,60.96,No,9/23/2013,Electronic,5,0,0
406,9117-LYRCE,7/5/2013,9729507797,10/25/2012,11/24/2012,61.31,No,11/25/2012,Paper,31,1,1
818,2824-HJQPP,9/4/2013,9733725302,3/27/2012,4/26/2012,58.73,No,4/17/2012,Paper,21,0,0
391,0187-ERLSR,7/31/2013,9744145268,5/21/2012,6/20/2012,51.65,No,6/4/2012,Paper,14,0,0
391,1080-NDGAE,9/28/2012,9745775106,11/17/2012,12/17/2012,64.09,No,12/5/2012,Electronic,18,0,0
770,0625-TNJFG,8/15/2013,9759992761,9/8/2012,10/8/2012,53.87,No,10/2/2012,Paper,24,0,0
770,9323-NDIOV,7/9/2012,9766114576,11/26/2013,12/26/2013,40.71,No,12/24/2013,Electronic,28,0,0
391,2676-DZINU,10/19/2012,9769339571,6/24/2013,7/24/2013,68.67,No,7/3/2013,Electronic,9,0,0
897,7654-DOLHO,4/4/2012,9769799106,2/1/2012,3/2/2012,20.47,No,3/10/2012,Paper,38,8,1
818,5148-SYKLB,8/28/2013,9773021858,3/5/2013,4/4/2013,79.49,Yes,4/27/2013,Paper,53,23,1
391,7841-HROAQ,9/15/2013,9774403794,6/19/2012,7/19/2012,58.2,No,7/19/2012,Paper,30,0,0
770,9323-NDIOV,7/9/2012,9779194561,1/13/2012,2/12/2012,78.49,No,2/23/2012,Paper,41,11,1
406,8976-AMJEO,3/3/2012,9784423697,6/9/2013,7/9/2013,87.79,Yes,7/18/2013,Electronic,39,9,1
770,0706-NRGUP,4/9/2013,9787421130,3/13/2012,4/12/2012,16.62,No,4/23/2012,Paper,41,11,1
406,5284-DJOZO,9/11/2012,9791750285,3/23/2013,4/22/2013,47.67,No,3/28/2013,Electronic,5,0,0
406,5164-VMYWJ,11/27/2013,9798309489,3/27/2012,4/26/2012,74.07,No,4/24/2012,Paper,28,0,0
391,0709-LZRJV,6/20/2013,9800138273,3/6/2013,4/5/2013,30.89,Yes,4/29/2013,Paper,54,24,1
391,9841-XLGBV,1/3/2013,9801799192,5/6/2012,6/5/2012,62.1,No,6/3/2012,Paper,28,0,0
391,2125-HJDLA,5/22/2012,9802209671,12/11/2012,1/10/2013,41.08,No,1/15/2013,Electronic,35,5,1
